Kiosk,Client Nationality,Month,active_contracts,new_contracts,terminations,prev_active,churn_rate,retention_rate,net_change
Bay Avenue,Lebanese,2025-04-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Lebanese,2025-05-01,4,1,0,3.0,0.0,1.0,1.0
Bay Avenue,Lebanese,2025-06-01,4,0,1,4.0,0.25,0.75,0.0
Bay Avenue,Lebanese,2025-07-01,3,0,0,4.0,0.0,1.0,-1.0
Bay Avenue,Lebanese,2025-08-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Lebanese,2025-09-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Lebanese,2025-10-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Lebanese,2025-11-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Lithuanian,2025-07-01,1,1,0,0.0,,,1.0
Bay Avenue,Lithuanian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Lithuanian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Lithuanian,2025-10-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,Moroccan,2025-06-01,1,1,0,0.0,,,1.0
Bay Avenue,Moroccan,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Moroccan,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Moroccan,2025-09-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,Norwegian,2024-10-01,2,2,1,0.0,,,2.0
Bay Avenue,Norwegian,2024-11-01,1,0,0,2.0,0.0,1.0,-1.0
Bay Avenue,Norwegian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Norwegian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2023-11-01,1,1,0,0.0,,,1.0
Bay Avenue,Pakistani,2023-12-01,3,2,0,1.0,0.0,1.0,2.0
Bay Avenue,Pakistani,2024-01-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-02-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-03-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-04-01,5,2,0,3.0,0.0,1.0,2.0
Bay Avenue,Pakistani,2024-05-01,5,0,0,5.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-06-01,5,0,0,5.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-07-01,5,0,0,5.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-08-01,5,0,0,5.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-09-01,5,0,0,5.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2024-10-01,6,1,0,5.0,0.0,1.0,1.0
Bay Avenue,Pakistani,2024-11-01,6,0,1,6.0,0.16666666666666666,0.8333333333333334,0.0
Bay Avenue,Pakistani,2024-12-01,5,0,0,6.0,0.0,1.0,-1.0
Bay Avenue,Pakistani,2025-01-01,5,0,0,5.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2025-02-01,7,2,0,5.0,0.0,1.0,2.0
Bay Avenue,Pakistani,2025-03-01,8,1,1,7.0,0.14285714285714285,0.8571428571428572,1.0
Bay Avenue,Pakistani,2025-04-01,7,0,1,8.0,0.125,0.875,-1.0
Bay Avenue,Pakistani,2025-05-01,6,0,0,7.0,0.0,1.0,-1.0
Bay Avenue,Pakistani,2025-06-01,6,0,0,6.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2025-07-01,6,0,0,6.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2025-08-01,6,0,0,6.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2025-09-01,6,0,0,6.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2025-10-01,6,0,0,6.0,0.0,1.0,0.0
Bay Avenue,Pakistani,2025-11-01,6,0,0,6.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2024-10-01,1,1,0,0.0,,,1.0
Bay Avenue,Palestinian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Palestinian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2023-09-01,1,1,0,0.0,,,1.0
Bay Avenue,Polish,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Polish,2024-07-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,Portuguese,2025-03-01,1,1,0,0.0,,,1.0
Bay Avenue,Portuguese,2025-04-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,Portuguese,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Portuguese,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Portuguese,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Portuguese,2025-08-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Portuguese,2025-09-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Portuguese,2025-10-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Portuguese,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Romanian,2023-12-01,1,1,0,0.0,,,1.0
Bay Avenue,Romanian,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2024-04-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,Romanian,2024-05-01,2,0,1,2.0,0.5,0.5,0.0
Bay Avenue,Romanian,2024-06-01,1,0,0,2.0,0.0,1.0,-1.0
Bay Avenue,Romanian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2024-09-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,Romanian,2025-08-01,1,1,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Romanian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Russian,2024-11-01,1,1,0,0.0,,,1.0
Bay Avenue,Russian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-01-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,Russian,2025-02-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-03-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-08-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-09-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-10-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Russian,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Serbian,2024-06-01,1,1,0,0.0,,,1.0
Bay Avenue,Serbian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Serbian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2024-10-01,1,1,0,0.0,,,1.0
Bay Avenue,Singaporean,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Singaporean,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2023-10-01,2,2,0,0.0,,,2.0
Bay Avenue,South African,2023-11-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,South African,2023-12-01,2,0,1,2.0,0.5,0.5,0.0
Bay Avenue,South African,2024-01-01,1,0,0,2.0,0.0,1.0,-1.0
Bay Avenue,South African,2024-02-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,South African,2024-03-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,South African,2024-04-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,South African,2024-05-01,2,0,1,2.0,0.5,0.5,0.0
Bay Avenue,South African,2024-06-01,1,0,0,2.0,0.0,1.0,-1.0
Bay Avenue,South African,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-09-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,South African,2025-10-01,1,1,0,1.0,0.0,1.0,0.0
Bay Avenue,South African,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South Korean,2025-04-01,1,1,0,0.0,,,1.0
Bay Avenue,South Korean,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South Korean,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South Korean,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South Korean,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South Korean,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South Korean,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,South Korean,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Spanish,2024-01-01,1,1,0,0.0,,,1.0
Bay Avenue,Spanish,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Spanish,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Spanish,2024-04-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,Spanish,2024-05-01,2,0,1,2.0,0.5,0.5,0.0
Bay Avenue,Spanish,2024-06-01,1,0,0,2.0,0.0,1.0,-1.0
Bay Avenue,Spanish,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Spanish,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Spanish,2024-09-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,Spanish,2024-10-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Spanish,2024-11-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Spanish,2024-12-01,3,1,1,2.0,0.5,0.5,1.0
Bay Avenue,Spanish,2025-01-01,2,0,0,3.0,0.0,1.0,-1.0
Bay Avenue,Spanish,2025-02-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Spanish,2025-03-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Spanish,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Spanish,2025-05-01,2,0,1,2.0,0.5,0.5,0.0
Bay Avenue,Spanish,2025-06-01,1,0,0,2.0,0.0,1.0,-1.0
Bay Avenue,Spanish,2025-07-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,Sudanese,2024-11-01,1,1,0,0.0,,,1.0
Bay Avenue,Sudanese,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Sudanese,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-01-01,1,1,0,0.0,,,1.0
Bay Avenue,Swiss,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-07-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,Swiss,2025-08-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-09-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-10-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Swiss,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Bay Avenue,Syrian,2023-10-01,1,1,0,0.0,,,1.0
Bay Avenue,Syrian,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Syrian,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Syrian,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Syrian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Syrian,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Syrian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Syrian,2024-05-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,Tanzanian,2024-01-01,1,1,0,0.0,,,1.0
Bay Avenue,Tanzanian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Tanzanian,2025-03-01,1,0,1,1.0,1.0,0.0,0.0
Bay Avenue,Turkish,2024-02-01,1,1,0,0.0,,,1.0
Bay Avenue,Turkish,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2024-04-01,3,2,0,1.0,0.0,1.0,2.0
Bay Avenue,Turkish,2024-05-01,3,0,2,3.0,0.6666666666666666,0.33333333333333337,0.0
Bay Avenue,Turkish,2024-06-01,1,0,0,3.0,0.0,1.0,-2.0
Bay Avenue,Turkish,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-08-01,2,1,0,1.0,0.0,1.0,1.0
Bay Avenue,Turkish,2025-09-01,3,1,0,2.0,0.0,1.0,1.0
Bay Avenue,Turkish,2025-10-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,Turkish,2025-11-01,3,0,0,3.0,0.0,1.0,0.0
Bay Avenue,UAE,2025-10-01,1,1,0,0.0,,,1.0
Bay Avenue,UAE,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Bay Avenue,Unknown,2023-09-01,3,3,2,0.0,,,3.0
Bay Avenue,Unknown,2023-10-01,1,0,0,3.0,0.0,1.0,-2.0
Bay Avenue,Unknown,2023-11-01,4,3,0,1.0,0.0,1.0,3.0
Bay Avenue,Unknown,2023-12-01,4,0,1,4.0,0.25,0.75,0.0
Bay Avenue,Unknown,2024-01-01,4,1,0,4.0,0.0,1.0,0.0
Bay Avenue,Unknown,2024-02-01,7,3,2,4.0,0.5,0.5,3.0
Bay Avenue,Unknown,2024-03-01,6,1,2,7.0,0.2857142857142857,0.7142857142857143,-1.0
Bay Avenue,Unknown,2024-04-01,6,2,0,6.0,0.0,1.0,0.0
Bay Avenue,Unknown,2024-05-01,9,3,3,6.0,0.5,0.5,3.0
Bay Avenue,Unknown,2024-06-01,9,3,2,9.0,0.2222222222222222,0.7777777777777778,0.0
Bay Avenue,Unknown,2024-07-01,8,1,1,9.0,0.1111111111111111,0.8888888888888888,-1.0
Bay Avenue,Unknown,2024-08-01,10,3,2,8.0,0.25,0.75,2.0
Bay Avenue,Unknown,2024-09-01,11,3,2,10.0,0.2,0.8,1.0
Bay Avenue,Unknown,2024-10-01,11,2,3,11.0,0.2727272727272727,0.7272727272727273,0.0
Bay Avenue,Unknown,2024-11-01,13,5,3,11.0,0.2727272727272727,0.7272727272727273,2.0
Bay Avenue,Unknown,2024-12-01,10,0,2,13.0,0.15384615384615385,0.8461538461538461,-3.0
Bay Avenue,Unknown,2025-01-01,10,2,1,10.0,0.1,0.9,0.0
Bay Avenue,Unknown,2025-02-01,10,1,4,10.0,0.4,0.6,0.0
Bay Avenue,Unknown,2025-03-01,8,2,1,10.0,0.1,0.9,-2.0
Bay Avenue,Unknown,2025-04-01,8,1,2,8.0,0.25,0.75,0.0
Bay Avenue,Unknown,2025-05-01,9,3,1,8.0,0.125,0.875,1.0
Bay Avenue,Unknown,2025-06-01,9,1,2,9.0,0.2222222222222222,0.7777777777777778,0.0
Bay Avenue,Unknown,2025-07-01,10,3,2,9.0,0.2222222222222222,0.7777777777777778,1.0
Bay Avenue,Unknown,2025-08-01,12,4,0,10.0,0.0,1.0,2.0
Bay Avenue,Unknown,2025-09-01,16,4,3,12.0,0.25,0.75,4.0
Bay Avenue,Unknown,2025-10-01,15,2,0,16.0,0.0,1.0,-1.0
Bay Avenue,Unknown,2025-11-01,16,1,3,15.0,0.2,0.8,1.0
Brands For Less,Armenian,2024-10-01,1,1,0,0.0,,,1.0
Brands For Less,Armenian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Armenian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2024-09-01,1,1,0,0.0,,,1.0
Brands For Less,British,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2024-12-01,2,1,0,1.0,0.0,1.0,1.0
Brands For Less,British,2025-01-01,2,0,0,2.0,0.0,1.0,0.0
Brands For Less,British,2025-02-01,2,0,0,2.0,0.0,1.0,0.0
Brands For Less,British,2025-03-01,2,0,1,2.0,0.5,0.5,0.0
Brands For Less,British,2025-04-01,1,0,0,2.0,0.0,1.0,-1.0
Brands For Less,British,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,British,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Brands For Less,Egyptian,2024-09-01,1,1,0,0.0,,,1.0
Brands For Less,Egyptian,2024-10-01,1,0,1,1.0,1.0,0.0,0.0
Brands For Less,Ethiopian,2024-11-01,1,1,0,0.0,,,1.0
Brands For Less,Ethiopian,2024-12-01,1,0,1,1.0,1.0,0.0,0.0
Brands For Less,Filipina,2025-01-01,1,1,0,0.0,,,1.0
